mirror_id,x_m,y_m,radius_to_tower_m,average_optical_efficiency,average_cosine_efficiency,average_shadow_blocking_efficiency,average_atmospheric_efficiency,average_truncation_efficiency,average_output_power_kw,original_mirror_id,ring_index,group,mirror_width_m,mirror_height_m,installation_height_m,mirror_area_m2
348,105.20419619667555,-16.662544517062912,195.80173624241107,0.7890176504861545,0.9046643841752638,0.9905925925925925,0.9691002875370403,0.9876302083333334,34.10213516694652,348,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
349,119.19654475731875,-26.46009245648304,195.8017362424111,0.783606240993543,0.8973077533631753,0.990962962962963,0.9691002875370403,0.987890625,33.869333833554315,349,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
350,132.28173563951722,-37.43987129962011,195.80173624241107,0.775604450679326,0.8890092715409269,0.9890370370370369,0.9691002875370403,0.98828125,33.54353792298985,350,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
351,144.36018263960315,-49.51831829970604,195.80173624241107,0.7674347025848257,0.8798136711424317,0.9887407407407408,0.9691002875370403,0.9880208333333333,33.20201531295251,351,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
352,155.33996148274022,-62.60350918190451,195.80173624241107,0.7579083528792024,0.8697719353432161,0.9886666666666667,0.9691002875370403,0.9878255208333333,32.805136266682425,352,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
353,165.13750942216035,-76.59585774254771,195.80173624241107,0.7475859780267403,0.8589415045988428,0.9889629629629629,0.9691002875370403,0.9875651041666667,32.370853991681244,353,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
354,173.67826120212342,-91.38887376027807,195.80173624241107,0.7365263222644655,0.8473864863557522,0.9884444444444446,0.9691002875370403,0.9877604166666667,31.91700480852307,354,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
355,180.897216544537,-106.86997345093341,195.80173624241107,0.7236009340586662,0.8351778586681501,0.9868148148148148,0.9691002875370403,0.9869791666666666,31.38459766745837,355,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
356,186.73943484032088,-122.92133629812423,195.8017362424111,0.7100012607002549,0.8223936567535562,0.983925925925926,0.9691002875370403,0.9869791666666666,30.8315376331008,356,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
357,191.16045328061628,-139.42080173850553,195.8017362424111,0.69727002894822,0.8091191297618334,0.9823703703703702,0.9691002875370403,0.9872395833333333,30.305438630075873,357,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
358,194.12662524560864,-156.24279887742648,195.80173624241107,0.6878332599917574,0.7954468526569821,0.9862962962962963,0.9691002875370403,0.9859375,29.883642814312722,358,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
359,195.61537637562077,-173.25930215926022,195.80173624241107,0.6790959613098572,0.7814767737274805,0.9907407407407408,0.9691002875370403,0.9853515625,29.48837287991034,359,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
360,195.61537637562077,-190.34080571918633,195.80173624241107,0.6697246801387134,0.7673161692219821,0.9942962962962962,0.9691002875370403,0.985546875,29.073847366824175,360,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
361,194.12662524560864,-207.35730900102004,195.80173624241107,0.6589761235701225,0.7530794588612478,0.9974814814814814,0.9691002875370403,0.984375,28.60233467267826,361,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
362,191.16045328061628,-224.17930613994096,195.80173624241107,0.6478402687717684,0.7388878043745534,0.998074074074074,0.9691002875370403,0.98515625,28.12974662097265,362,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
363,186.73943484032088,-240.67877158032232,195.8017362424111,0.6346073775707255,0.7248683635988373,0.9965925925925927,0.9691002875370403,0.9841796875,27.57730601118207,363,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
364,180.89721654453703,-256.7301344275131,195.80173624241107,0.6233171571461397,0.7111530071947614,0.9974074074074074,0.9691002875370403,0.9845703125,27.105736376074756,364,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
365,173.67826120212348,-272.2112341181685,195.8017362424111,0.6105140535443051,0.6978762428920322,0.9969629629629629,0.9691002875370403,0.9845052083333333,26.581100921153915,365,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
366,165.1375094221604,-287.0042501358988,195.80173624241107,0.5982791402704012,0.6851720856295709,0.9943703703703705,0.9691002875370403,0.9864583333333333,26.086952443113343,366,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
367,155.33996148274022,-300.99659869654204,195.80173624241107,0.5848996288930045,0.673169754541198,0.9904444444444443,0.9691002875370403,0.9857421875,25.547873635148527,367,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
368,144.36018263960318,-314.08178957874054,195.80173624241107,0.5812471989911036,0.6619884656400415,1.0,0.9691002875370403,0.9844401041666667,25.34987247509148,368,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
369,-144.36018263960315,-314.08178957874054,195.80173624241107,0.5808449036304818,0.6619884656400418,1.0,0.9691002875370403,0.9834635416666667,25.332639378521733,369,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
370,-155.33996148274016,-300.9965986965421,195.80173624241104,0.5839093723482613,0.6731697545411979,0.9904444444444443,0.9691002875370403,0.9836588541666667,25.50467604395934,370,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
371,-165.1375094221604,-287.0042501358988,195.80173624241107,0.5970063920768097,0.6851720856295708,0.9943703703703705,0.9691002875370403,0.9841796875,26.028444849523098,371,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
372,-173.6782612021234,-272.2112341181686,195.80173624241107,0.6104339445201047,0.6978762428920321,0.9969629629629629,0.9691002875370403,0.984375,26.574578149725582,372,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
373,-180.89721654453697,-256.73013442751324,195.80173624241107,0.6241159411407935,0.7111530071947608,0.9974074074074074,0.9691002875370403,0.9859375,27.139780454838615,373,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
374,-186.73943484032088,-240.6787715803223,195.80173624241107,0.6358802410606156,0.7248683635988372,0.9965925925925927,0.9691002875370403,0.986328125,27.633019173427403,374,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
375,-191.16045328061628,-224.179306139941,195.80173624241107,0.6492850903892037,0.7388878043745534,0.998074074074074,0.9691002875370403,0.9874348958333333,28.191096939848,375,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
376,-194.12662524560864,-207.3573090010201,195.80173624241107,0.6603828569205185,0.7530794588612478,0.9974814814814814,0.9691002875370403,0.9865885416666667,28.661975064357364,376,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
377,-195.61537637562077,-190.3408057191864,195.80173624241107,0.6706842399818389,0.7673161692219822,0.9942962962962962,0.9691002875370403,0.987109375,29.1134966107296,377,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
378,-195.61537637562077,-173.25930215926024,195.80173624241107,0.6805414512827334,0.7814767737274804,0.9907407407407408,0.9691002875370403,0.9876953125,29.551038172774,378,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
379,-194.12662524560864,-156.24279887742657,195.80173624241107,0.689338235627108,0.795446852656982,0.9862962962962963,0.9691002875370403,0.9881510416666667,29.947246784739892,379,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
380,-191.16045328061628,-139.42080173850567,195.80173624241107,0.6978157585061807,0.8091191297618334,0.9823703703703702,0.9691002875370403,0.9880208333333333,30.324742230254934,380,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
381,-186.7394348403209,-122.92133629812436,195.80173624241107,0.7105872898533346,0.8223936567535561,0.9839259259259259,0.9691002875370403,0.987890625,30.85268077306686,381,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
382,-180.89721654453697,-106.86997345093339,195.80173624241107,0.7244991044108099,0.8351778586681501,0.9868148148148148,0.9691002875370403,0.98828125,31.421575947108135,382,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
383,-173.6782612021235,-91.38887376027823,195.80173624241107,0.7373538566288255,0.8473864863557522,0.9884444444444446,0.9691002875370403,0.9888671875,31.952184383758752,383,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
384,-165.13750942216046,-76.59585774254786,195.80173624241107,0.7485466087837043,0.8589415045988428,0.9889629629629629,0.9691002875370403,0.9888020833333333,32.41194494458519,384,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
385,-155.33996148274022,-62.60350918190451,195.80173624241107,0.7590267410582822,0.8697719353432161,0.9886666666666667,0.9691002875370403,0.9891927083333333,32.852006283481444,385,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
386,-144.3601826396032,-49.51831829970607,195.80173624241107,0.7683707242325302,0.8798136711424316,0.9887407407407408,0.9691002875370403,0.9891927083333333,33.24086322191607,386,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
387,-132.28173563951728,-37.43987129962014,195.80173624241107,0.7765719799085148,0.8890092715409268,0.9890370370370369,0.9691002875370403,0.9895182291666667,33.584637486449374,387,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
388,-119.19654475731882,-26.460092456483125,195.80173624241107,0.7844063118747522,0.8973077533631747,0.990962962962963,0.9691002875370403,0.9889322916666666,33.90236170579631,388,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
389,-105.20419619667564,-16.66254451706297,195.80173624241107,0.7899058530978837,0.9046643841752634,0.9905925925925925,0.9691002875370403,0.9887369791666667,34.13818826566392,389,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
390,-90.41118017894513,-8.12179273709981,195.80173624241107,0.7953793626000187,0.9110404864349574,0.9908888888888889,0.9691002875370403,0.9888671875,34.37210563782595,390,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
391,-74.93008048828999,-0.9028373946863155,195.8017362424111,0.7979088871328391,0.9164032581305925,0.9888888888888889,0.9691002875370403,0.98828125,34.49396171386846,391,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
392,-58.87871764109901,4.939380901097593,195.80173624241107,0.7988452148688172,0.9207256141492786,0.9857037037037037,0.9691002875370403,0.9880208333333333,34.55855615926166,392,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
393,-42.379252200717694,9.360399341392991,195.80173624241107,0.7964673296798158,0.9239860512999971,0.9796296296296294,0.9691002875370403,0.9876953125,34.48589134939977,393,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
394,-25.55725506179681,12.326571306385347,195.80173624241107,0.7980031906195936,0.9261685388863873,0.9787407407407405,0.9691002875370403,0.9879557291666666,34.55986313027987,394,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
395,-8.540751779963115,13.81532243639748,195.80173624241107,0.799015016273868,0.9272624359720043,0.9788888888888888,0.9691002875370403,0.9876953125,34.601440207299675,395,6,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
396,0.0,26.729694575344553,208.52974851456784,0.7934470124902293,0.9250342985422112,0.9773333333333334,0.9678165877326831,0.9860677083333333,34.37357554652633,396,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
397,18.17456511676953,25.936175925394252,208.52974851456784,0.7932540055445715,0.9244799575424778,0.978,0.9678165877326831,0.9858723958333333,34.35929636698026,397,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
398,36.210810818897976,23.561659131609076,208.5297485145678,0.7930803733739721,0.9228195864422504,0.9798518518518516,0.9678165877326831,0.9857421875,34.3377093444815,398,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
399,53.971470386009244,19.624215700562274,208.52974851456784,0.7965328227009785,0.920061155438919,0.9867407407407407,0.9678165877326831,0.9859375,34.44645846044063,399,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
400,71.32137447461814,14.15381195425735,208.52974851456784,0.7945742828830941,0.916217996497977,0.9883703703703702,0.9678165877326831,0.9861979166666667,34.35273281465342,400,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
401,88.12847983845187,7.192080968323836,208.52974851456784,0.7931352068097102,0.9113088756628738,0.9917037037037038,0.9678165877326831,0.9862630208333333,34.26557309273739,401,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
402,104.2648742572839,-1.2079942808272222,208.52974851456784,0.7901531971686863,0.905358093876975,0.9944444444444442,0.9678165877326831,0.9860026041666666,34.119488262203205,402,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
403,119.60775002616566,-10.982484148445678,208.52974851456784,0.7840488009502379,0.8983956156218719,0.9939259259259259,0.9678165877326831,0.9859375,33.86188183715563,403,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
404,134.0403385962142,-22.056998864640633,208.5297485145678,0.7764180025411298,0.8904572240771227,0.9922222222222222,0.9678165877326831,0.9862630208333333,33.550625661922346,404,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
405,147.4527992537763,-34.347254685446984,208.52974851456784,0.7689053259414942,0.8815847006250502,0.9912592592592592,0.9678165877326831,0.9871744791666667,33.24323817966902,405,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
406,159.74305507458266,-47.75971534300905,208.52974851456784,0.7604330003487344,0.8718260253347168,0.9914814814814815,0.9678165877326831,0.9869791666666666,32.883396548061484,406,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
407,170.81756979077758,-62.1923039130576,208.52974851456784,0.7510704000731285,0.8612355935783019,0.9925925925925925,0.9678165877326831,0.9868489583333333,32.488301071574874,407,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
408,180.59205965839604,-77.53517968193934,208.52974851456784,0.7399940690627055,0.849874442236945,0.9922222222222221,0.9678165877326831,0.9865885416666667,32.0304309285535,408,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
409,188.99213490754713,-93.67157410077142,208.52974851456784,0.7273207947352774,0.8378104771802662,0.9901481481481481,0.9678165877326831,0.9863932291666667,31.50961937307748,409,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
410,195.95386589348064,-110.47867946460512,208.52974851456784,0.7131758372801624,0.8251186920217619,0.9867407407407408,0.9678165877326831,0.9861328125,30.937921887442222,410,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
411,201.42426963978554,-127.828583553214,208.52974851456784,0.6991707587684896,0.8118813666495487,0.9840740740740741,0.9678165877326831,0.9858723958333333,30.367158974776828,411,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
412,205.36171307083237,-145.5892431203253,208.5297485145678,0.6876001741938659,0.7981882324942525,0.9847407407407407,0.9678165877326831,0.9854817708333333,29.8768177686145,412,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
413,207.73622986461754,-163.62548882245378,208.52974851456784,0.6780454666768907,0.7841365890350259,0.9885185185185186,0.9678165877326831,0.9845703125,29.451338950282807,413,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
414,208.52974851456784,-181.8000539392233,208.52974851456784,0.668742349369964,0.7698313505968849,0.9923703703703703,0.9678165877326831,0.9845052083333333,29.034970742268452,414,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
415,207.73622986461754,-199.97461905599278,208.52974851456784,0.6580770486968359,0.7553849903070138,0.9954074074074074,0.9678165877326831,0.9838541666666667,28.56750186815625,415,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
416,205.36171307083237,-218.01086475812127,208.5297485145678,0.6477273311211709,0.7409173235124785,0.9977037037037036,0.9678165877326831,0.9844401041666667,28.120039899830356,416,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
417,201.42426963978556,-235.77152432523255,208.52974851456787,0.6353944067359929,0.7265550292860683,0.997037037037037,0.9678165877326831,0.9840494791666666,27.601013773044144,417,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
418,195.95386589348064,-253.1214284138414,208.5297485145678,0.622790220041115,0.7124307413120886,0.9968888888888888,0.9678165877326831,0.9836588541666667,27.07219153511975,418,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
419,188.99213490754715,-269.9285337776751,208.52974851456784,0.6111969759228437,0.6986814545438393,0.9983703703703704,0.9678165877326831,0.9836588541666667,26.587827204255348,419,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
420,180.59205965839607,-286.0649281965072,208.52974851456784,0.598266112559077,0.6854459252098308,0.9967407407407407,0.9678165877326831,0.9843098958333333,26.061870872664315,420,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
421,170.81756979077758,-301.407803965389,208.52974851456784,0.590085925006668,0.6728607728891142,1.0,0.9678165877326831,0.98515625,25.70441800112965,421,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
422,-170.81756979077767,-301.40780396538884,208.52974851456784,0.5887539370980158,0.6728607728891145,1.0,0.9678165877326831,0.9826822916666667,25.643717082647303,422,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
423,-180.592059658396,-286.0649281965073,208.52974851456784,0.5976528009851445,0.6854459252098307,0.9967407407407407,0.9678165877326831,0.983203125,26.031544362397298,423,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
424,-188.99213490754707,-269.9285337776753,208.52974851456784,0.6117970234061229,0.6986814545438393,0.9983703703703704,0.9678165877326831,0.9847005208333334,26.61177508958703,424,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
425,-195.95386589348064,-253.1214284138414,208.5297485145678,0.6235504590626312,0.7124307413120884,0.9968888888888888,0.9678165877326831,0.9848307291666667,27.10554131325635,425,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
426,-201.42426963978556,-235.77152432523252,208.52974851456784,0.6361418819206046,0.7265550292860685,0.997037037037037,0.9678165877326831,0.9853515625,27.63096595877306,426,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
427,-205.36171307083237,-218.01086475812127,208.5297485145678,0.6486222601094049,0.7409173235124784,0.9977037037037036,0.9678165877326831,0.9860026041666666,28.155875208497687,427,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
428,-207.73622986461754,-199.97461905599283,208.52974851456784,0.6590741812973413,0.7553849903070138,0.9954074074074074,0.9678165877326831,0.9856770833333334,28.60782047003393,428,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
429,-208.52974851456784,-181.80005393922332,208.52974851456784,0.6696492673125924,0.7698313505968849,0.9923703703703703,0.9678165877326831,0.9861328125,29.07239697744932,429,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
430,-207.73622986461754,-163.62548882245383,208.52974851456784,0.6793605995331214,0.7841365890350258,0.9885185185185186,0.9678165877326831,0.9867838541666667,29.506358218769083,430,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
431,-205.3617130708324,-145.5892431203254,208.52974851456784,0.6885781481738604,0.7981882324942524,0.9847407407407407,0.9678165877326831,0.9869791666666666,29.914369811995314,431,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
432,-201.4242696397856,-127.82858355321414,208.52974851456784,0.6998746407955647,0.8118813666495482,0.9840740740740741,0.9678165877326831,0.9869791666666666,30.39221183993364,432,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
433,-195.95386589348064,-110.47867946460508,208.52974851456784,0.7134557851937007,0.8251186920217618,0.9867407407407408,0.9678165877326831,0.9866536458333334,30.946575573485514,433,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
434,-188.99213490754718,-93.67157410077155,208.52974851456784,0.7277524154958895,0.8378104771802658,0.9901481481481481,0.9678165877326831,0.9870442708333333,31.52750168552726,434,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
435,-180.59205965839615,-77.53517968193951,208.52974851456784,0.7405044112309853,0.849874442236945,0.9922222222222221,0.9678165877326831,0.9873046875,32.052150306218074,435,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
436,-170.8175697907776,-62.19230391305763,208.52974851456784,0.7518442133321152,0.8612355935783019,0.9925925925925925,0.9678165877326831,0.987890625,32.520409369443094,436,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
437,-159.74305507458268,-47.75971534300908,208.52974851456784,0.761243745416733,0.8718260253347168,0.9914814814814815,0.9678165877326831,0.9880208333333333,32.91716807120512,437,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
438,-147.45279925377633,-34.34725468544701,208.52974851456784,0.7694458718739134,0.8815847006250503,0.9912592592592592,0.9678165877326831,0.9878255208333333,33.26349147781691,438,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
439,-134.0403385962143,-22.05699886464069,208.52974851456784,0.7772325973404499,0.8904572240771222,0.9922222222222222,0.9678165877326831,0.9873046875,33.58494562033655,439,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
440,-119.60775002616576,-10.982484148445735,208.52974851456787,0.7851347517514441,0.8983956156218718,0.9939259259259259,0.9678165877326831,0.9873046875,33.90766860141733,440,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
441,-104.26487425728385,-1.2079942808271937,208.52974851456784,0.7908361286427971,0.905358093876975,0.9944444444444442,0.9678165877326831,0.9868489583333333,34.147464062679866,441,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
442,-88.12847983845198,7.192080968323779,208.52974851456784,0.7933364300571007,0.9113088756628738,0.9917037037037038,0.9678165877326831,0.9865234375,34.27201142732617,442,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
443,-71.32137447461812,14.15381195425735,208.52974851456784,0.7947237963395463,0.9162179964979769,0.9883703703703702,0.9678165877326831,0.9863932291666667,34.35547113968446,443,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
444,-53.97147038600923,19.624215700562274,208.52974851456784,0.7966231186073922,0.9200611554389189,0.9867407407407407,0.9678165877326831,0.9860677083333333,34.4484294276605,444,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
445,-36.21081081889799,23.561659131609076,208.5297485145678,0.7940832320822909,0.9228195864422505,0.9798518518518516,0.9678165877326831,0.9869140625,34.38164169337194,445,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
446,-18.17456511676956,25.936175925394252,208.52974851456784,0.7938251113050739,0.9244799575424778,0.978,0.9678165877326831,0.9865885416666667,34.38296049566595,446,7,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
447,9.658699135233206,39.420526556993224,221.43133406107629,0.7903865561528866,0.9226487409800311,0.9791111111111112,0.9665100731794938,0.984375,34.22449835761757,447,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
448,28.902588873198496,37.736904362778375,221.43133406107626,0.7885970376332797,0.9215281373488058,0.9788148148148148,0.9665100731794938,0.9838541666666667,34.150971249581396,448,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
449,47.92651245797844,34.382473355845576,221.43133406107626,0.7915455199052344,0.9192922353243315,0.9851111111111112,0.9665100731794938,0.9835286458333333,34.23617872633897,449,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
450,66.58568634413373,29.382762781618396,221.4313340610763,0.7930938352891648,0.9159516754650283,0.9904444444444445,0.9665100731794938,0.9837239583333334,34.269166031017946,450,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
451,84.73810295167348,22.775823456474427,221.43133406107629,0.791851837653438,0.9115224937943011,0.9926666666666667,0.9665100731794938,0.9847005208333334,34.1989785975751,451,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
452,102.2456114294855,14.61193817805713,221.43133406107629,0.7891470590932045,0.9060262118958302,0.9951111111111112,0.9665100731794938,0.984765625,34.069032902916966,452,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
453,118.97496906673099,4.953239042823924,221.43133406107629,0.785385424949438,0.8994899566160462,0.9973333333333334,0.9665100731794938,0.9845703125,33.89172381500286,453,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
454,134.79885535032818,-6.126765416724027,221.4313340610763,0.7771202139011868,0.8919466085867235,0.995037037037037,0.9665100731794938,0.9843098958333333,33.55503232036542,454,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
455,149.59684095093513,-18.54374967636005,221.43133406107629,0.7691095580630676,0.8834349780627954,0.9934074074074074,0.9665100731794938,0.9848958333333333,33.228905039216265,455,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
456,163.2563042628632,-32.20321298828813,221.43133406107629,0.7614118086784721,0.8740000055328293,0.9926666666666667,0.9665100731794938,0.9861328125,32.90967561579161,456,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
457,175.67328852249923,-47.00119858889508,221.4313340610763,0.7544554141870301,0.8636929831925243,0.9957037037037038,0.9665100731794938,0.9862630208333333,32.60333215800525,457,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
458,186.75329298204718,-62.82508487249228,221.43133406107626,0.7440916908742768,0.8525717917238386,0.9957777777777779,0.9665100731794938,0.9860677083333333,32.17101129403118,458,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
459,196.4119921172804,-79.55444250973775,221.43133406107626,0.7306055408101458,0.8407011450199383,0.9930370370370369,0.9665100731794938,0.9854817708333333,31.622575323314482,459,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
460,204.57587739569772,-97.06195098754979,221.43133406107629,0.7166311602747317,0.8281528337390588,0.9898518518518518,0.9665100731794938,0.9850260416666666,31.05562341705922,460,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
461,211.18281672084169,-115.21436759508953,221.4313340610763,0.7032568842837661,0.8150059570724719,0.9874814814814815,0.9665100731794938,0.9850911458333333,30.51023094981854,461,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
462,216.18252729506887,-133.87354148124479,221.43133406107629,0.6893307787481605,0.8013471309364324,0.9851851851851852,0.9665100731794938,0.9848958333333333,29.939507912300225,462,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
463,219.53695830200166,-152.89746506602475,221.43133406107626,0.6784218062953337,0.7872706595364111,0.9872592592592593,0.9665100731794938,0.9840494791666666,29.467103809253935,463,8,3,6.953987786871101,6.4200458233094615,3.2105852522153593,44.64492024644682
