mirror_id,x_m,y_m,radius_to_tower_m,average_optical_efficiency,average_cosine_efficiency,average_shadow_blocking_efficiency,average_atmospheric_efficiency,average_truncation_efficiency,average_output_power_kw
318,-114.426,-114.426,161.82280108810377,0.584502369889034,0.6762586498242659,0.9738518518518517,0.9725490920901972,0.9954427083333334,22.064132926856505
319,-105.096,-123.051,161.82310656083698,0.5784425052973527,0.667865234196001,0.9756296296296297,0.9725490619536076,0.9952473958333333,21.827506037093347
320,-95.117,-130.918,161.82325671237743,0.5756938709949705,0.6602566359445332,0.981111111111111,0.9725490471403188,0.9955078125,21.70875775744283
321,-84.552,-137.977,161.82303060133316,0.5735092278694768,0.6534762631890502,0.9870370370370372,0.9725490694474384,0.9955078125,21.607182798579245
322,-73.466,-144.186,161.82353275095684,0.5723047769651317,0.647554679634689,0.9931851851851851,0.9725490199075609,0.9958333333333333,21.546713015210777
323,-61.927,-149.505,161.82304642417284,0.5687249879305707,0.6425168100818153,0.9961481481481481,0.972549067886426,0.994140625,21.40433591407991
324,-50.006,-153.903,161.82315484812426,0.5655776549164221,0.6383775987832594,0.996962962962963,0.9725490571897965,0.9942708333333333,21.28774284643488
325,-37.777,-157.352,161.82321722484696,0.5631411931026578,0.6351491146308128,0.9971851851851852,0.9725490510359834,0.9946614583333333,21.200616392205458
326,-25.315,-159.831,161.82335364835325,0.5613577110275528,0.6328385221523312,0.9973333333333334,0.9725490375770396,0.994921875,21.13639593157048
327,-12.697,-161.325,161.8238840035673,0.5596665537781061,0.631450166994047,0.9967407407407407,0.9725489852545072,0.9947265625,21.073829211110326
328,0.0,-161.823,161.823,0.5592274611510533,0.6309879415456094,0.9958518518518519,0.9725490724664287,0.9958984375,21.05686266510735
329,12.697,-161.325,161.8238840035673,0.5601390817975405,0.6314501669940472,0.9967407407407406,0.9725489852545072,0.995703125,21.091475546053495
330,25.315,-159.831,161.82335364835325,0.5614330651414795,0.6328385221523313,0.9973333333333333,0.9725490375770396,0.9950520833333333,21.13932136392555
331,37.777,-157.352,161.82321722484696,0.5633869427703461,0.6351491146308127,0.9971851851851851,0.9725490510359834,0.9950520833333333,21.21032980628103
332,50.006,-153.903,161.82315484812426,0.5658283403265927,0.6383775987832596,0.9969629629629629,0.9725490571897965,0.9947265625,21.29710698574983
333,61.927,-149.505,161.82304642417284,0.5691504428699398,0.642516810081815,0.9961481481481481,0.972549067886426,0.994921875,21.42017172525506
334,73.466,-144.186,161.82353275095684,0.5722222594240567,0.6475546796346889,0.9931851851851851,0.9725490199075609,0.9956380208333333,21.542130888143095
335,84.552,-137.977,161.82303060133316,0.5735745463930721,0.65347626318905,0.987037037037037,0.9725490694474384,0.9955729166666667,21.608903141281427
336,95.117,-130.918,161.82325671237743,0.5756330505005685,0.6602566359445332,0.9811111111111112,0.9725490471403188,0.9953776041666667,21.70635532798243
337,105.096,-123.051,161.82310656083698,0.5786277385863048,0.667865234196001,0.9756296296296297,0.9725490619536076,0.9956380208333333,21.834805745090772
338,114.426,-114.426,161.82280108810377,0.5849110642874498,0.6762586498242658,0.9738518518518519,0.9725490920901972,0.9961588541666667,22.079412501482874
339,123.051,-105.096,161.82310656083698,0.5960177167385753,0.6853842053464578,0.9791851851851853,0.9725490619536076,0.9953125,22.465864763184637
340,130.918,-95.117,161.82325671237743,0.6071636554706378,0.6951798994334847,0.9824444444444442,0.9725490471403188,0.9961588541666667,22.859132288701463
341,137.977,-84.552,161.82303060133316,0.619204720561201,0.7055712457052632,0.9862222222222221,0.9725490694474384,0.9965494791666667,23.27904135289588
342,144.186,-73.466,161.82353275095684,0.6306364531180866,0.7164774612658217,0.9891111111111109,0.9725490199075609,0.9958333333333333,23.67531969531215
343,149.505,-61.927,161.82304642417284,0.6438062409436164,0.7278130758438934,0.9922222222222222,0.972549067886426,0.9972005208333333,24.135596763582587
344,153.903,-50.006,161.82315484812426,0.6563053394367186,0.739488757675309,0.9946666666666667,0.9725490571897965,0.99765625,24.573776626519305
345,157.352,-37.777,161.82321722484696,0.6675583669788304,0.7514139918472711,0.9955555555555555,0.9725490510359834,0.99765625,24.978365053586742
346,159.831,-25.315,161.82335364835325,0.6797324582178204,0.7634996559096174,0.9974814814814814,0.9725490375770396,0.99765625,25.414654111076857
